PLAY,2008,No,
BSAA,BSAT,BSBA,BSBT,BSCA,BSCT,BSFA,BSFT,BSGA,BSGT,BSPA,BSPT,BSSA,BSST,BSTA,BSTT,BSWA,BSWT,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBOT,PBRE,PBSG,PBSK,PCAR,PCEL,PCMT,PCOL,PCON,PCPH,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PEYE,PFHO,PFLA,PFMK,PFMS,PFNA,PFPB,PGHE,PGID,PGSL,PHAN,PHGT,PHLM,PHSN,PHTN,PICN,PIMP,PINJ,PJEN,PJER,PJMP,PJTY,PKAC,PKPR,PKRT,PLBD,PLBK,PLBP,PLCI,PLCP,PLDT,PLEL,PLHA,PLHS,PLHT,PLHW,PLHY,PLIB,PLJM,PLKN,PLMC,PLMO,PLNA,PLPE,PLPL,PLPm,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSH,PLSM,PLTH,PLTL,PLTR,PLTY,PLWR,PLZC,PMOR,PMPC,PMRR,PNEC,PNEK,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PPTI,PQBS,PRBF,PRBK,PRBS,PREL,PRHA,PRKN,PRL2,PROL,PRSE,PRSH,PRTH,PRWR,PSA0,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSB0,PSB1,PSB2,PSB3,PSB4,PSB5,PSB6,PSBO,PSHG,PSKH,PSKI,PSPD,PSPL,PSPR,PSTA,PSTM,PSTN,PSTR,PSTY,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOP,PTOR,PTSA,PTUP,PUHE,PUND,PVCO,PVIS,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRCT,TRDO,TRDP,TRDS,TRFB,TRFK,TRFP,TRFY,TRHM,TRIC,TRJR,TRPB,TRSB,TRSC,TRSP,TRSW,TRTA,TRTL,TRTR,TRTS,TRWU,TSPM,
0.75,0.55,0.76,2.308,1,2.825,0.8,0.45,0.7,0.3501,0,0,0.9,0.4,1,2.75,0.7,0.5,93,1,89,30,84,91,78,76,0,0,40,42,71,2,2579,37,5,0,1051,89,2,1,3,73,4,78,KelceTravis_890,0,0,0,9,20,Travis,0,172,890,0,0,77,2,34,Cleveland,0,99,94,87,0,91,0,32,35,6,11441,59,1,91,4,0,0,58,0,15,1,-31,69,87,1,12,1,Kelce,10,100,20,99,15,42,80,87,90,16,70,2,0,79,14,0,14,0,0,80,1,0,890,90,58,64,60,29,4,0,0,58,62,59,0,58,1,0,3,12,16,2,0,296,385,501,651,850,0,0,400,400,400,400,401,0,0,2001,6,2,0,86,0,0,91,15,0,79,0,5920,49,45,55,60,1,89,52,64,0,47,4684,33,0,0,5,0,1110,3605,100,50,7,6,75,9,0,0,4,0,0,0,0,0,1,0,2,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,
0.806,0.559,0.692,0.55,1,2.75,0.9,0.4,0.275,0,0.15,0,0.9,0.405,0.304,2.703,0.5,0.5,0,0,86,30,78,76,78,76,0,0,51,18,73,4,3244,172,3,0,752,79,1,23,2,54,3,57,McDonaldVance_907,0,0,0,59,33,Vance,0,167,907,0,0,76,8,42,Winnie,0,86,84,89,0,72,0,14,15,25,27314,57,0,75,0,0,0,51,0,55,1,-31,72,75,2,24,1,McDonald,25,100,40,99,31,55,63,88,78,5,71,2,1,83,15,1,34,0,0,62,1,0,907,75,62,66,65,22,4,0,0,63,65,65,0,51,2,0,0,12,5,2,1,264,343,448,0,0,0,0,303,303,304,0,0,0,0,910,6,1,0,81,0,0,91,20,0,81,0,5971,30,42,33,35,1,73,34,35,0,35,1965,10,0,0,5,0,352,2109,107,50,7,7,58,29,0,0,4,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,
0.556,0.5,0.827,0.6,1,0.175,0.9,0.4,0.605,0.2,0.15,0,0.9,0.405,0.76,0.4,0.6,0.5,0,0,86,30,80,78,77,76,0,0,40,46,76,1,4114,63,0,0,0,84,0,23,3,68,3,74,ReedJordan_911,0,0,0,9,10,Jordan,0,185,911,0,0,74,2,6,New London,0,97,67,86,1,85,0,15,25,10,6962,45,1,83,0,0,0,54,0,12,0,-31,60,80,2,15,1,Reed,10,100,10,99,16,42,74,72,80,27,71,2,0,70,14,0,17,0,2,72,1,0,911,79,43,53,49,35,4,26,1,51,57,49,0,54,2,31,0,7,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,83,0,0,90,20,0,72,0,6035,42,45,46,55,2,72,48,59,0,38,0,39,0,0,0,0,0,0,86,50,7,6,70,1009,0,0,4,0,0,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,84,29,74,86,35,15,0,0,40,12,45,2,1613,283,4,0,1260,40,2,1,1,6,3,25,FisherEric_915,0,0,0,78,39,Eric,0,166,915,0,0,79,3,21,Rochester,0,81,95,72,0,76,0,11,21,10,10291,85,0,30,0,0,6,14,0,35,0,-31,84,28,1,12,1,Fisher,10,100,35,99,30,35,30,44,25,11,25,2,0,39,21,14,12,0,0,10,2,0,915,77,82,79,78,6,5,0,0,76,77,75,6,14,1,0,0,5,11,2,14,420,546,710,924,0,0,0,550,550,550,550,0,0,0,2200,6,0,0,71,0,0,94,1,0,88,0,5796,6,43,6,6,1,86,19,29,0,6,4800,14,0,0,6,0,2697,4050,155,50,7,5,20,9,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,
0.6,0.85,1,2.4,1,2.8,1,2.55,1,2.675,0.05,0,1,2.65,0.95,2.575,0.5,0.5,0,0,87,30,77,91,60,30,0,0,56,34,67,2,2506,158,7,0,965,62,7,4,1,25,0,40,JohnsonLane_927,8,0,0,55,60,Lane,0,33,927,16,0,78,14,42,Groveton,0,99,92,65,0,83,0,22,25,10,16946,90,0,65,0,0,0,14,0,60,0,-31,93,54,2,12,1,Johnson,10,100,53,99,29,55,45,55,64,11,50,2,0,65,20,11,20,16,0,33,1,0,927,87,85,84,87,39,9,0,1,87,88,89,0,14,2,0,2,5,11,2,11,414,539,701,911,1185,1540,2006,551,551,551,551,551,551,554,3860,6,0,0,77,0,0,90,1,0,89,0,5902,50,60,54,59,1,89,56,65,0,52,11156,32,0,0,7,3,5433,3242,157,50,7,4,43,13,0,0,4,1,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.4,1,2.35,1,2.425,0.7,2.18,1,1.6,0.15,0,1,2.4,1,2.23,0.5,0.5,0,0,73,29,56,79,15,7,0,0,25,12,25,1,5542,4,1,0,108,25,1,11,1,5,3,12,FlukerDJ_956,0,0,0,55,10,DJ,0,120,956,0,0,77,5,17,New Orleans,0,93,92,78,0,68,0,25,25,10,26931,64,0,10,0,0,0,13,0,12,0,-31,77,10,2,15,1,Fluker,10,100,10,99,20,24,12,10,12,2,10,2,0,25,23,0,20,0,0,5,2,0,956,73,71,76,81,6,8,28,0,71,74,77,0,13,2,0,0,5,2,2,0,106,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,1,60,0,0,85,1,0,91,0,5799,6,39,6,6,1,77,30,30,0,6,108,15,0,0,2,0,100,463,182,50,7,1,10,25,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,75,31,49,76,25,19,0,0,50,12,55,1,5240,65,0,0,0,60,0,10,2,5,3,29,WatsonMenelik_959,0,0,0,42,44,Menelik,0,215,959,0,0,77,7,50,Manchester,0,10,92,75,0,72,0,33,34,10,46512,77,0,15,0,0,0,14,0,45,0,-31,79,30,2,10,1,Watson,10,100,55,99,30,35,12,35,20,11,35,2,0,39,23,0,12,0,0,5,2,0,959,59,57,62,63,6,8,0,0,63,61,61,0,14,2,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,61,0,0,84,1,0,84,0,6146,6,45,6,6,1,65,25,32,0,6,0,16,0,0,0,1,0,0,155,50,7,0,10,1009,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,82,30,70,83,15,8,0,0,25,12,60,2,4025,206,5,0,857,54,3,19,1,5,3,15,PughJustin_963,2,0,0,73,10,Justin,0,240,963,0,0,77,3,37,Holland,0,83,76,67,0,75,0,23,21,11,31666,84,0,15,0,0,6,14,0,23,0,-31,85,10,2,15,1,Pugh,10,100,10,99,10,28,20,10,15,11,10,2,0,35,23,13,20,0,0,5,2,0,963,75,75,77,78,6,6,0,0,73,73,73,0,14,2,0,0,5,11,2,13,321,417,542,705,918,0,0,315,315,315,315,315,0,0,1575,6,0,0,67,3,3,92,1,0,88,0,6029,6,35,6,6,1,74,19,16,0,6,4478,15,0,0,5,0,1000,3466,151,50,7,1,15,7,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
0.808,2.2,1,2.521,0.954,2.396,0.8,2.575,0.975,2.6,0.235,0,1,2.65,0.802,2.55,0.5,0.5,0,1,86,29,73,90,30,15,0,0,25,12,62,1,147,12,5,0,1415,65,2,13,3,26,3,25,ArmsteadTerron_964,0,0,0,80,10,Terron,0,233,964,0,0,77,8,12,Cahokia,0,99,79,72,0,84,0,25,25,10,47923,88,0,64,2,0,0,14,0,20,0,-31,88,35,2,15,1,Armstead,10,100,10,99,17,24,45,33,55,11,25,2,0,35,19,21,20,0,0,34,2,0,964,90,95,92,87,6,5,0,0,86,85,86,0,14,2,0,2,5,11,2,21,298,388,504,655,855,0,0,760,760,760,760,760,0,0,3800,6,3,1,76,0,0,92,25,0,89,0,5661,6,37,6,6,1,86,30,30,0,6,6500,16,0,0,6,0,2070,4613,144,50,7,4,44,27,0,0,4,1,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.507,0.8,2.353,0.758,2.681,1,2.481,0.902,2.461,0.102,0,1,2.581,1,2.415,0.5,0.5,0,0,76,28,64,76,15,5,0,0,25,12,55,1,5553,4,1,0,105,44,1,10,1,5,3,10,WarmackChance_971,0,0,0,60,10,Chance,0,146,971,0,0,74,8,9,Atlanta,0,62,93,67,0,65,0,25,25,10,29747,58,0,15,0,0,0,49,0,25,0,-31,83,10,1,12,1,Warmack,10,100,20,99,15,28,15,35,15,11,15,2,0,40,22,11,15,0,0,5,2,0,971,64,65,67,68,6,6,28,0,70,68,66,0,49,1,0,0,15,11,2,11,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,54,0,0,84,0,0,92,0,6143,6,35,6,6,1,94,30,30,0,6,105,12,0,0,0,0,0,0,163,50,7,0,15,28,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,76,30,64,69,10,5,0,0,25,12,45,1,1036,122,0,0,0,35,0,7,1,5,3,10,CooperJonathan_977,0,0,0,58,30,Jonathan,0,124,977,0,0,74,8,32,Wilmington,0,10,79,70,0,73,0,25,25,10,38962,76,0,10,0,0,6,38,0,55,0,-31,81,10,2,12,1,Cooper,10,100,40,99,25,35,12,10,12,11,10,2,0,15,24,11,15,0,0,5,2,0,977,63,64,65,63,6,6,0,0,68,69,67,6,38,2,31,0,15,11,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,68,0,0,86,1,0,88,0,5753,6,44,6,6,1,72,30,30,0,6,0,13,0,0,0,3,0,0,142,50,7,0,10,1009,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.507,0.8,2.353,0.758,2.681,1,2.481,0.902,2.461,0.102,0,1,2.581,1,2.415,0.5,0.5,0,0,0,31,0,0,25,5,0,0,61,12,45,4,0,161,0,0,0,40,0,20,1,5,3,10,LongKyle_980,0,0,0,61,45,POSITION,0,158,980,0,1,78,8,45,Ivy,0,0,64,75,0,69,0,14,14,15,11696,2,0,10,0,0,22,13,0,62,0,-31,0,14,1,15,1,MINIMUM,10,100,61,99,39,53,0,39,12,11,25,2,0,35,23,11,20,0,0,0,1,0,980,12,8,10,12,6,8,1,0,4,0,0,0,13,1,31,0,15,11,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,1,0,30,0,0,0,5952,6,55,6,6,1,97,44,38,0,6,0,15,0,0,0,0,0,0,172,50,7,5,10,1009,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.507,0.8,2.353,0.758,2.681,1,2.481,0.902,2.461,0.102,0,1,2.581,1,2.415,0.5,0.5,0,0,78,29,59,85,15,5,0,0,21,12,45,1,5554,99,0,0,0,32,0,3,3,10,3,10,WarfordLarry_995,2,0,0,80,10,Larry,0,186,995,0,0,75,8,4,San Diego,0,87,88,67,0,56,0,20,26,10,37555,75,0,15,0,0,0,14,0,20,0,-31,83,10,1,20,1,Warford,10,100,25,99,28,37,12,10,12,2,10,2,0,25,22,21,26,0,0,10,1,0,995,79,76,80,83,6,8,27,0,78,80,83,0,14,1,0,0,5,2,2,21,170,690,300,850,0,0,0,210,210,485,485,0,0,0,0,6,3,1,60,0,0,87,35,0,89,0,6142,6,31,6,6,1,87,19,25,0,6,0,10,0,0,0,0,0,0,157,50,7,2,10,1009,0,0,4,0,0,0,0,0,0,0,2,0,1,2,0,1,0,1,1,0,0,0,0,0,0,1,
0.65,2.2,0.8,2.3,0.708,2.681,1,2.5,0.902,1.45,0.275,0,1,2.6,1,2.45,0.5,0.5,0,0,0,29,0,0,15,5,0,0,10,12,39,2,1700,259,6,0,939,45,4,31,1,5,0,10,FrederickTravis_1008,0,0,0,61,10,Travis,0,170,1008,0,0,76,8,48,Sharon,0,0,90,72,0,74,0,22,22,10,37171,79,0,15,0,0,0,58,0,20,1,-31,89,10,1,12,1,Frederick,10,100,10,99,10,15,12,10,12,25,10,2,1,25,17,11,12,0,0,5,2,0,1008,12,86,84,88,6,20,0,0,89,85,88,0,15,1,31,1,1,25,2,11,470,470,470,470,470,474,0,469,469,469,469,469,471,0,2816,6,0,0,59,0,0,95,0,0,0,0,5806,6,33,6,6,1,98,24,26,0,6,5640,10,0,0,6,0,2101,3970,158,50,7,5,10,11,0,0,4,1,0,0,0,0,0,0,2,0,1,2,0,1,0,1,1,0,0,0,1,0,0,1,
0.916,2.325,1,2.267,1,2.485,0.6,2.155,0.983,2.375,0,0,1,2.355,1,2.225,0.5,0.5,0,0,73,30,67,80,25,10,0,0,71,12,49,1,5577,234,3,0,523,37,3,14,1,3,3,15,LotuleleiStar_1014,0,0,0,35,48,Star,0,63,1014,0,0,74,7,50,Tonga,0,70,88,98,0,74,0,27,28,10,42417,37,0,30,0,0,0,38,0,87,0,-31,87,30,2,15,1,Lotulelei,20,100,69,99,80,79,15,45,25,12,35,2,0,33,28,11,24,0,0,7,2,0,1014,74,45,45,45,6,12,0,0,45,45,45,0,38,2,0,0,5,12,2,11,290,377,493,0,0,0,0,233,233,234,0,0,0,0,700,6,1,2,58,0,0,84,15,0,95,0,5954,6,79,6,6,1,93,25,29,0,6,1860,16,0,0,5,3,1410,3590,155,50,7,1,15,3,1,1,4,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,
0.92,2.485,1,2.625,1,2.7,0.8,2.355,0.878,2.65,0.025,0,1,2.65,1,2.7,0.75,0.5,0,0,85,29,70,84,42,10,0,0,76,12,70,1,4161,123,3,0,1221,42,2,13,1,2,3,25,RichardsonSheldon_1042,0,0,0,58,76,Sheldon,0,226,1042,0,0,75,8,24,St Louis,0,99,89,98,0,78,0,23,25,10,60722,40,1,34,0,0,0,35,0,86,0,-31,90,30,2,23,1,Richardson,25,100,84,99,84,85,20,55,38,21,25,2,1,66,30,11,55,0,0,3,2,0,1042,81,45,45,45,6,12,0,0,45,45,45,0,35,2,0,1,13,21,2,11,401,521,678,0,0,0,0,700,700,700,0,0,0,0,2100,6,3,1,71,1,1,93,25,0,87,0,6040,6,84,6,6,1,74,25,28,0,6,3700,10,0,0,3,3,1401,2300,134,50,7,0,10,5,1,1,4,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,
0.916,2.325,1,2.267,1,2.285,0.6,2.155,0.983,2.325,0,0,1,2.355,1,2.225,0.5,0.5,0,0,77,31,60,77,21,10,0,0,74,12,44,1,6875,122,0,2,0,25,0,28,1,3,3,11,WilliamsSylvester_1055,0,0,0,37,60,Sylvester,0,215,1055,0,0,74,7,24,Jefferson City,0,68,93,96,0,72,0,14,15,10,44336,28,0,15,0,0,0,39,0,79,0,-31,78,10,2,15,1,Williams,12,100,67,99,77,79,15,26,15,20,10,2,0,24,28,15,24,0,0,7,2,0,1055,71,45,45,45,6,12,8,0,45,45,45,0,37,2,0,0,5,20,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,69,0,0,76,1,0,86,0,6166,6,77,6,6,1,75,19,29,0,6,0,17,0,0,0,0,0,0,168,50,7,0,15,1009,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.325,1,2.15,1,2.4,1,2.2,1,1.45,0.1,0,1,2.3,1,2.25,0.5,0.5,0,0,79,31,60,75,15,10,0,0,76,12,40,1,2489,71,0,0,0,30,0,20,3,3,3,10,JenkinsJohn_1073,0,0,0,59,51,John,0,145,1073,0,0,75,8,6,Meriden,0,70,88,95,0,65,0,17,23,10,23345,35,0,15,0,0,0,14,0,81,0,-31,85,10,2,10,1,Jenkins,10,100,75,99,74,76,15,25,15,10,10,2,0,45,26,22,15,0,1,7,2,0,1073,73,45,45,45,6,12,12,0,45,45,45,0,14,2,31,0,5,10,2,22,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,63,0,0,75,30,0,90,0,5895,6,79,6,6,1,76,18,25,0,6,0,10,0,0,0,0,0,0,167,50,7,0,15,1009,0,1,4,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,
1,2.35,1,2.35,1,2.9,0.5,2.2,0.9,1.6,0.05,0,1,2.7,1,2.425,0.5,0.5,0,0,76,28,63,81,25,10,0,0,80,12,45,1,2085,157,2,0,447,30,1,17,2,2,3,10,HankinsJohnathan_1088,0,0,0,58,49,Johnathan,0,268,1088,0,0,74,8,21,Dearborn Heights,0,81,90,90,0,67,0,10,11,10,61748,19,0,16,0,0,0,29,0,65,0,-31,89,11,1,20,1,Hankins,10,100,67,99,81,79,12,40,15,11,15,2,0,35,28,11,29,0,1,3,2,0,1088,76,45,45,45,6,12,0,0,45,45,45,0,29,1,0,0,5,11,2,11,141,184,0,0,0,0,0,262,263,0,0,0,0,0,525,6,2,1,60,0,0,77,15,0,92,0,5846,6,81,6,6,1,72,9,10,0,6,850,16,0,0,2,0,593,305,165,50,7,2,10,23,0,1,4,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,
0.916,2.25,1,2.35,1,2.75,0.6,2.155,0.983,2.45,0,0,1,2.6,1,2.45,0.5,0.5,0,1,84,31,68,90,25,10,0,0,89,12,40,1,4524,170,5,1,1805,39,2,12,2,3,3,15,ShortKawann_1112,0,0,0,37,71,Kawann,0,186,1112,7,0,75,7,13,East Chicago,0,96,95,99,0,71,0,15,15,10,4273,41,0,15,1,0,0,14,0,76,0,-31,91,10,2,30,1,Short,14,100,86,99,90,85,15,29,15,11,15,2,0,33,27,21,48,7,0,7,1,0,1112,84,45,45,45,6,12,0,0,45,45,45,0,14,2,0,1,5,11,2,21,503,654,850,1105,1438,0,0,700,700,700,700,700,0,0,3500,6,0,1,69,0,0,80,35,0,92,0,6069,6,84,6,6,1,64,15,16,0,6,8050,15,0,0,5,3,2200,5850,155,50,7,6,15,21,0,1,4,1,0,1,0,1,0,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,
0.979,2.25,1,2.15,1,2.523,0.5,2.2,0.9,2.4,0.1,0,1,2.6,1,2.25,0.5,0.5,0,0,74,31,58,90,15,10,0,0,82,12,55,1,6875,309,5,1,1130,35,2,32,3,2,3,10,WilliamsBrandon_1114,0,0,0,61,50,Brandon,0,269,1114,0,0,73,8,24,Kirkwood,0,98,87,98,0,78,0,11,17,10,43185,20,0,20,0,0,0,22,0,77,0,-31,90,10,2,15,1,Williams,10,100,70,99,90,83,29,10,15,12,10,1,1,25,27,15,29,0,0,3,2,0,1114,77,45,45,45,6,12,31,0,45,45,45,0,22,2,0,1,5,12,1,15,207,269,350,455,594,0,0,675,675,675,675,675,0,0,3375,6,0,1,58,0,0,79,15,0,94,0,6160,6,83,6,6,1,76,13,14,0,6,5250,14,0,0,5,0,2273,2978,180,50,7,6,10,25,0,1,4,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,
1,2.75,0.954,0.5,0.75,2.8,0.6,2.315,0.95,2.85,0.115,0,1,2.8,1,0.35,0.5,0.5,0,0,85,31,75,80,42,30,0,0,69,12,51,1,5570,27,0,0,0,47,0,5,1,4,3,38,AnsahEzekiel_1121,0,0,0,61,70,Ziggy,0,135,1121,3,0,77,8,50,Accra,0,66,74,94,0,85,0,40,44,10,59953,17,0,25,0,0,0,35,0,88,0,-31,87,35,2,37,1,Ansah,45,100,69,99,79,84,20,45,30,6,62,2,0,45,26,0,48,3,0,8,1,0,1121,73,45,45,45,6,10,28,0,45,45,45,0,35,2,31,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,84,0,0,82,98,0,72,0,5659,6,80,6,6,1,74,25,33,0,6,0,17,0,0,0,3,0,0,115,50,7,0,15,1009,0,0,3,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,
0.852,0.625,0.806,0.525,1,0.05,0.7,0.8,1,0.475,0.125,0.05,1,0.8,0.905,0.425,0.5,0.5,0,0,87,29,82,69,48,45,0,0,64,12,55,1,5572,107,1,0,119,53,1,6,1,5,3,60,MingoBarkevious_1128,0,0,0,58,68,Barkevious,0,132,1128,0,0,77,8,8,Belle Glade,0,61,90,52,0,87,0,14,19,10,9394,20,0,35,0,0,0,30,0,82,0,-31,80,45,2,55,1,Mingo,56,100,52,99,69,82,25,49,47,20,70,2,0,55,31,21,60,0,0,5,1,0,1128,68,45,45,45,6,14,32,0,45,45,45,0,30,2,0,0,5,20,2,21,31,0,0,0,0,0,0,88,0,0,0,0,0,0,88,6,0,1,85,0,0,95,35,0,64,0,5985,6,77,6,6,1,72,22,25,0,6,119,12,0,0,2,0,125,550,75,50,7,0,15,1,0,0,3,0,0,1,0,1,0,0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,
0.9,2.575,0.95,2.575,1,2.875,0.6,2.315,1,2.825,0.025,0,1,2.7,0.85,2.65,0.5,0.5,0,0,85,30,78,58,40,25,0,0,68,12,50,1,5571,65,0,0,0,43,0,8,2,4,3,35,CarradineTank_1133,0,0,0,35,56,Tank,0,226,1133,0,0,76,7,34,Cincinnati,0,10,81,92,0,78,0,15,19,10,37042,12,0,15,0,0,0,13,0,79,0,-31,82,50,2,31,1,Carradine,35,100,68,99,60,78,15,42,25,20,50,2,0,54,26,21,41,0,0,8,1,0,1133,67,45,45,45,6,11,0,0,45,45,45,0,13,2,0,0,15,20,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,80,0,0,80,1,0,84,0,5739,6,80,6,6,1,84,30,20,0,6,0,13,0,0,0,0,0,0,110,50,7,0,15,1009,0,1,3,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,
0.85,0.55,1,2.55,1,2.975,0.8,2.268,1,2.725,0.05,0,1,0.25,0.8,0.4,0.5,0.5,0,0,86,30,72,70,25,10,0,0,65,12,45,1,2512,227,0,0,0,32,0,26,1,2,3,25,JonesDatone_1135,0,0,0,60,73,Datone,0,226,1135,0,0,76,8,4,Los Angeles,0,10,87,96,0,77,0,21,19,10,49970,34,1,10,0,0,0,39,0,70,0,-31,83,10,2,46,1,Jones,10,100,61,99,67,81,12,35,12,11,10,2,0,30,25,16,58,0,0,3,1,0,1135,68,45,45,45,6,10,0,0,45,45,45,0,39,2,0,0,5,11,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,77,0,0,76,20,0,83,0,5912,6,73,6,6,1,86,19,24,0,6,0,10,0,0,0,0,0,0,125,50,7,0,10,1009,0,1,3,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,
0.85,0.45,0.9,2.65,1,0.1,0.6,2.315,0.65,2.875,0.075,0,0.8,0.35,1,0.375,0.5,0.5,0,0,82,29,74,74,25,20,0,0,70,30,55,1,3699,215,3,0,591,49,2,6,4,9,3,30,OkaforAlex_1143,0,0,0,39,69,Alex,0,186,1143,0,0,76,7,42,Pflugerville,0,68,87,97,0,80,0,11,16,10,16563,13,0,25,0,0,0,30,0,83,0,-31,76,15,1,39,1,Okafor,41,100,76,99,73,81,20,35,25,18,25,2,1,40,26,11,50,0,0,13,1,0,1143,71,45,45,45,6,10,0,0,45,45,45,0,30,1,0,0,5,18,2,11,160,208,272,0,0,0,0,383,383,384,0,0,0,0,1150,6,0,1,76,0,0,88,15,0,76,0,6007,6,79,6,6,1,90,12,14,0,6,1790,18,0,0,3,3,650,1140,101,50,7,0,20,9,0,1,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,
1,0.725,0.947,0.65,1,0.175,0.7,2.725,1,0.725,0,0,1,0.425,0.859,0.725,0.5,0.5,0,0,83,27,73,69,44,15,0,0,69,12,52,1,3468,216,0,0,0,38,0,19,3,10,3,25,MooreDamontre_1144,0,0,0,80,62,Damontre,0,206,1144,0,0,77,8,42,DeSoto,0,10,85,61,0,87,0,15,14,10,23604,11,1,20,0,0,0,22,0,70,1,-31,81,30,1,39,1,Moore,45,100,73,99,67,80,27,33,22,12,39,2,0,34,26,11,45,0,0,10,1,0,1144,67,45,45,45,6,11,15,0,45,45,45,0,22,1,0,0,15,12,2,11,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,78,1,1,66,25,0,73,0,5990,6,78,6,6,1,71,19,29,0,6,0,10,0,0,0,3,0,0,90,50,7,0,10,1009,0,1,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
